"country_name","country_iso_code","response","parameter","mean","se","ci_lo","ci_hi","inferred_from_neighbor"
"Benin","BEN","precipitation","b2",0.166757031771518,0.0360125936581978,0.0961723482014503,0.237341715341586,NA
"Benin","BEN","cases","a1",-0.194498302924554,0.191672825425485,-0.570177040758505,0.181180434909396,"Nigeria"
"Benin","BEN","cases","b1",-0.927546844111147,0.189115576867361,-1.29821337477118,-0.55688031345112,"Nigeria"
"Benin","BEN","cases","a2",-0.313593766717149,0.190606296588289,-0.687182108030195,0.0599945745958966,"Nigeria"
"Benin","BEN","cases","b2",0.131240255155417,0.19014923802592,-0.241452251375387,0.503932761686221,"Nigeria"
"Burkina Faso","BFA","precipitation","a1",-1.25897290466204,0.0385392075406819,-1.33450975144178,-1.1834360578823,NA
"Burkina Faso","BFA","precipitation","b1",-0.762598293780186,0.0391999932625908,-0.839430280574864,-0.685766306985508,NA
"Burkina Faso","BFA","precipitation","a2",0.0314073099315921,0.0385787473235686,-0.0442070348226024,0.107021654685787,NA
"Burkina Faso","BFA","precipitation","b2",0.566828009425893,0.0391596999713335,0.490074997482079,0.643581021369706,NA
"Burkina Faso","BFA","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Burkina Faso","BFA","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Burkina Faso","BFA","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Burkina Faso","BFA","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Botswana","BWA","precipitation","a1",1.18140142133554,0.0718911795271679,1.04049470946229,1.32230813320879,NA
"Botswana","BWA","precipitation","b1",0.543282951642047,0.0731238121249455,0.399960279877154,0.68660562340694,NA
"Botswana","BWA","precipitation","a2",0.227484869108069,0.0719649370835067,0.0864335924243955,0.368536145791742,NA
"Botswana","BWA","precipitation","b2",0.277395097265775,0.0730486484016293,0.134219746398581,0.420570448132968,NA
"Botswana","BWA","cases","a1",0.953341028950248,0.158178627090682,0.64331091985251,1.26337113804798,"Zimbabwe"
"Botswana","BWA","cases","b1",0.594439804990095,0.155142339825387,0.290360818932337,0.898518791047854,"Zimbabwe"
"Botswana","BWA","cases","a2",0.327928557001344,0.154963908529238,0.0241992962840372,0.63165781771865,"Zimbabwe"
"Botswana","BWA","cases","b2",0.158949610075257,0.158304240880114,-0.151326702049767,0.46922592220028,"Zimbabwe"
"Central African Republic","CAF","precipitation","a1",-0.745050852404093,0.0219627855880185,-0.78809791215661,-0.702003792651577,NA
"Central African Republic","CAF","precipitation","b1",-0.508819014276259,0.0223393553222946,-0.552604150707956,-0.465033877844561,NA
"Central African Republic","CAF","precipitation","a2",-0.439786612755399,0.0219853187016341,-0.482877837410602,-0.396695388100196,NA
"Central African Republic","CAF","precipitation","b2",-0.02215519152957,0.0223163938733035,-0.0658953235212448,0.0215849404621048,NA
"Central African Republic","CAF","cases","a1",-0.992244922161439,0.251184038353593,-1.48456563733448,-0.499924206988396,"Cameroon"
"Central African Republic","CAF","cases","b1",0.385298313587263,0.24157378649427,-0.088186307941507,0.858782935116032,"Cameroon"
"Central African Republic","CAF","cases","a2",-0.000361847197914655,0.249823257408446,-0.490015431718469,0.48929173732264,"Cameroon"
"Central African Republic","CAF","cases","b2",-0.717430040494325,0.24290076150678,-1.19351553304761,-0.241344547941037,"Cameroon"
"Côte d’Ivoire","CIV","precipitation","a1",-0.576440673531888,0.031806282683963,-0.638780987592455,-0.514100359471321,NA
"Côte d’Ivoire","CIV","precipitation","b1",-0.193692522696723,0.032351627392838,-0.257101712386685,-0.13028333300676,NA
"Côte d’Ivoire","CIV","precipitation","a2",-0.303634084280096,0.0318389149630304,-0.366038357607635,-0.241229810952556,NA
"Côte d’Ivoire","CIV","precipitation","b2",-0.213884146569922,0.0323183732541817,-0.277228158148118,-0.150540134991726,NA
"Côte d’Ivoire","CIV","cases","a1",-0.75025918838877,1.44429607469555,-3.58107949479206,2.08056111801452,"Ghana"
"Côte d’Ivoire","CIV","cases","b1",-0.364341922090363,1.06146386507252,-2.4448110976325,1.71612725345178,"Ghana"
"Côte d’Ivoire","CIV","cases","a2",1.49111724862436,1.31894357254482,-1.09401215356349,4.07624665081221,"Ghana"
"Côte d’Ivoire","CIV","cases","b2",-1.01367793280009,0.759607581736852,-2.50250879300432,0.475152927404134,"Ghana"
"Cameroon","CMR","precipitation","a1",-0.537949103993725,0.0202663603645882,-0.577671170308318,-0.498227037679132,NA
"Cameroon","CMR","precipitation","b1",-0.36010493708674,0.0206138434389961,-0.400508070227173,-0.319701803946308,NA
"Cameroon","CMR","precipitation","a2",-0.402869968703381,0.0202871529988093,-0.442632788581047,-0.363107148825715,NA
"Cameroon","CMR","precipitation","b2",-0.215142548413976,0.0205926547718977,-0.255504151766895,-0.174780945061056,NA
"Cameroon","CMR","cases","a1",-0.992244922161439,0.251184038353593,-1.48456563733448,-0.499924206988396,NA
"Cameroon","CMR","cases","b1",0.385298313587263,0.24157378649427,-0.088186307941507,0.858782935116032,NA
"Cameroon","CMR","cases","a2",-0.000361847197914655,0.249823257408446,-0.490015431718469,0.48929173732264,NA
"Cameroon","CMR","cases","b2",-0.717430040494325,0.24290076150678,-1.19351553304761,-0.241344547941037,NA
"Democratic Republic of Congo","COD","precipitation","a1",0.34027400261282,0.0165697182258713,0.307797354890112,0.372750650335528,NA
"Democratic Republic of Congo","COD","precipitation","b1",-0.0321930201620242,0.016853819513601,-0.0652265064086822,0.00084046608463386,NA
"Democratic Republic of Congo","COD","precipitation","a2",-0.368391430770133,0.0165867181848515,-0.400901398412442,-0.335881463127824,NA
"Democratic Republic of Congo","COD","precipitation","b2",-0.209478800750855,0.0168364956030612,-0.242478332132855,-0.176479269368856,NA
"Democratic Republic of Congo","COD","cases","a1",-0.00449928819517464,0.0543844918978782,-0.111092892315016,0.102094315924667,NA
"Democratic Republic of Congo","COD","cases","b1",0.233041984846489,0.0556548944470565,0.123958391730258,0.34212557796272,NA
"Democratic Republic of Congo","COD","cases","a2",-0.0704304215128902,0.0546372415770489,-0.177519415003906,0.0366585719781257,NA
"Democratic Republic of Congo","COD","cases","b2",-0.0467550228057919,0.0554022507526017,-0.155343434280891,0.0618333886693075,NA
"Congo","COG","precipitation","a1",0.335933549718599,0.0202430599167298,0.296257152281809,0.37560994715539,NA
"Congo","COG","precipitation","b1",0.0651227031427272,0.0205901434844377,0.0247660219132292,0.105479384372225,NA
"Congo","COG","precipitation","a2",-0.368857181762944,0.0202638285993963,-0.40857428581776,-0.329140077708127,NA
"Congo","COG","precipitation","b2",-0.348275606072527,0.0205689791954112,-0.388590805295533,-0.307960406849521,NA
"Congo","COG","cases","a1",-0.00449928819517464,0.0543844918978782,-0.111092892315016,0.102094315924667,"Democratic Republic of Congo"
"Congo","COG","cases","b1",0.233041984846489,0.0556548944470565,0.123958391730258,0.34212557796272,"Democratic Republic of Congo"
"Congo","COG","cases","a2",-0.0704304215128902,0.0546372415770489,-0.177519415003906,0.0366585719781257,"Democratic Republic of Congo"
"Congo","COG","cases","b2",-0.0467550228057919,0.0554022507526017,-0.155343434280891,0.0618333886693075,"Democratic Republic of Congo"
"Eritrea","ERI","precipitation","a1",-0.916469381399761,0.057915529134714,-1.0299838185038,-0.802954944295721,NA
"Eritrea","ERI","precipitation","b1",-0.48210844462414,0.0589085377155553,-0.597569178546629,-0.366647710701652,NA
"Eritrea","ERI","precipitation","a2",0.182252693040419,0.0579749484485078,0.0686217940813437,0.295883591999494,NA
"Eritrea","ERI","precipitation","b2",0.814163966997878,0.0588479859072472,0.698821914619674,0.929506019376083,NA
"Eritrea","ERI","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Eritrea","ERI","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Eritrea","ERI","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Eritrea","ERI","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Ethiopia","ETH","precipitation","a1",-0.739986535507336,0.0334278152907835,-0.805505053477272,-0.6744680175374,NA
"Ethiopia","ETH","precipitation","b1",-0.333823658073146,0.0340009622230827,-0.400465544030388,-0.267181772115903,NA
"Ethiopia","ETH","precipitation","a2",-0.309193404602102,0.0334621110418968,-0.37477914224422,-0.243607666959985,NA
"Ethiopia","ETH","precipitation","b2",0.0232673451021105,0.033966012598441,-0.0433060395908339,0.089840729795055,NA
"Ethiopia","ETH","cases","a1",-0.430601639697046,0.0755470098305557,-0.578673778964935,-0.282529500429156,NA
"Ethiopia","ETH","cases","b1",0.191832728052152,0.0717598068536453,0.0511835066190071,0.332481949485297,NA
"Ethiopia","ETH","cases","a2",-0.124119780805627,0.075129354374773,-0.271373315380182,0.0231337537689282,NA
"Ethiopia","ETH","cases","b2",0.0420588513568028,0.072155568016431,-0.099366061955402,0.183483764669008,NA
"Gabon","GAB","precipitation","a1",0.53870227695489,0.0248582437138277,0.489980119275788,0.587424434633993,NA
"Gabon","GAB","precipitation","b1",0.213448066734542,0.0252844585179853,0.16389052803929,0.263005605429793,NA
"Gabon","GAB","precipitation","a2",-0.251500566985298,0.0248837478329239,-0.300272712737829,-0.202728421232767,NA
"Gabon","GAB","precipitation","b2",-0.472764568917302,0.0252584687105544,-0.522271167589989,-0.423257970244616,NA
"Gabon","GAB","cases","a1",-0.00449928819517464,0.0543844918978782,-0.111092892315016,0.102094315924667,"Democratic Republic of Congo"
"Gabon","GAB","cases","b1",0.233041984846489,0.0556548944470565,0.123958391730258,0.34212557796272,"Democratic Republic of Congo"
"Gabon","GAB","cases","a2",-0.0704304215128902,0.0546372415770489,-0.177519415003906,0.0366585719781257,"Democratic Republic of Congo"
"Gabon","GAB","cases","b2",-0.0467550228057919,0.0554022507526017,-0.155343434280891,0.0618333886693075,"Democratic Republic of Congo"
"Ghana","GHA","precipitation","a1",-0.660364301687496,0.0381250492108121,-0.735089398140687,-0.585639205234304,NA
"Ghana","GHA","precipitation","b1",-0.268429689834545,0.0387787338705791,-0.34443600822088,-0.19242337144821,NA
"Ghana","GHA","precipitation","a2",-0.297835729017299,0.0381641638153381,-0.372637490095361,-0.223033967939236,NA
"Ghana","GHA","precipitation","b2",-0.184857785086304,0.0387388734822695,-0.260785977111552,-0.108929593061056,NA
"Ghana","GHA","cases","a1",-0.75025918838877,1.44429607469555,-3.58107949479206,2.08056111801452,NA
"Ghana","GHA","cases","b1",-0.364341922090363,1.06146386507252,-2.4448110976325,1.71612725345178,NA
"Ghana","GHA","cases","a2",1.49111724862436,1.31894357254482,-1.09401215356349,4.07624665081221,NA
"Ghana","GHA","cases","b2",-1.01367793280009,0.759607581736852,-2.50250879300432,0.475152927404134,NA
"Guinea","GIN","precipitation","a1",-1.01507238234589,0.0304683072955958,-1.07479026464525,-0.955354500046517,NA
"Guinea","GIN","precipitation","b1",-0.857098784391854,0.0309907106264142,-0.917840577219626,-0.796356991564083,NA
"Guinea","GIN","precipitation","a2",-0.107181885680896,0.0304995662021154,-0.166961035437042,-0.0474027359247493,NA
"Guinea","GIN","precipitation","b2",0.31684158064424,0.0309588558672764,0.256162223144378,0.377520938144102,NA
"Guinea","GIN","cases","a1",-0.194498302924554,0.191672825425485,-0.570177040758505,0.181180434909396,"Nigeria"
"Guinea","GIN","cases","b1",-0.927546844111147,0.189115576867361,-1.29821337477118,-0.55688031345112,"Nigeria"
"Guinea","GIN","cases","a2",-0.313593766717149,0.190606296588289,-0.687182108030195,0.0599945745958966,"Nigeria"
"Guinea","GIN","cases","b2",0.131240255155417,0.19014923802592,-0.241452251375387,0.503932761686221,"Nigeria"
"Gambia","GMB","precipitation","a1",-1.05900455482621,0.0734822816045391,-1.20302982677111,-0.914979282881313,NA
"Gambia","GMB","precipitation","b1",-1.40778960547738,0.0747421947711359,-1.55428430722881,-1.26129490372595,NA
"Gambia","GMB","precipitation","a2",-0.316804819688159,0.0735576717177853,-0.460977856255018,-0.1726317831213,NA
"Gambia","GMB","precipitation","b2",1.08492256642635,0.0746653678953206,0.938578445351521,1.23126668750118,NA
"Gambia","GMB","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Gambia","GMB","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Gambia","GMB","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Gambia","GMB","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Guinea-Bissau","GNB","precipitation","a1",-1.12308982365193,0.0672271627977001,-1.25485506273542,-0.99132458456844,NA
"Guinea-Bissau","GNB","precipitation","b1",-1.29515162405083,0.0683798266717452,-1.42917608432745,-1.16112716377421,NA
"Guinea-Bissau","GNB","precipitation","a2",-0.0816537108963277,0.0672961365299303,-0.213554138494991,0.0502467167023357,NA
"Guinea-Bissau","GNB","precipitation","b2",0.948536323222857,0.0683095399068546,0.814649625005422,1.08242302144029,NA
"Guinea-Bissau","GNB","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Guinea-Bissau","GNB","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Guinea-Bissau","GNB","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Guinea-Bissau","GNB","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Equatorial Guinea","GNQ","precipitation","a1",0.145040962470862,0.0217883567559378,0.102335783229224,0.1877461417125,NA
"Equatorial Guinea","GNQ","precipitation","b1",-0.0194142671179809,0.0221619358533871,-0.0628516613906197,0.0240231271546578,NA
"Equatorial Guinea","GNQ","precipitation","a2",-0.343961694331978,0.0218107110799734,-0.386710688048726,-0.30121270061523,NA
"Equatorial Guinea","GNQ","precipitation","b2",-0.396544021288863,0.022139155937489,-0.439936766926342,-0.353151275651385,NA
"Equatorial Guinea","GNQ","cases","a1",-0.00449928819517464,0.0543844918978782,-0.111092892315016,0.102094315924667,"Democratic Republic of Congo"
"Equatorial Guinea","GNQ","cases","b1",0.233041984846489,0.0556548944470565,0.123958391730258,0.34212557796272,"Democratic Republic of Congo"
"Equatorial Guinea","GNQ","cases","a2",-0.0704304215128902,0.0546372415770489,-0.177519415003906,0.0366585719781257,"Democratic Republic of Congo"
"Equatorial Guinea","GNQ","cases","b2",-0.0467550228057919,0.0554022507526017,-0.155343434280891,0.0618333886693075,"Democratic Republic of Congo"
"Kenya","KEN","precipitation","a1",-0.0108785375877012,0.0458786644982997,-0.100800720004369,0.0790436448289661,NA
"Kenya","KEN","precipitation","b1",-0.0643987336382454,0.0466652901381391,-0.155862702308998,0.0270652350325072,NA
"Kenya","KEN","precipitation","a2",-0.223857380704932,0.0459257336199376,-0.313871818600009,-0.133842942809854,NA
"Kenya","KEN","precipitation","b2",-0.43620546386059,0.0466173234362692,-0.527575417795678,-0.344835509925502,NA
"Kenya","KEN","cases","a1",0.0605815309253077,0.266251641710009,-0.46127168682631,0.582434748676925,NA
"Kenya","KEN","cases","b1",0.938392279516469,0.276027483055799,0.397378412727103,1.47940614630583,NA
"Kenya","KEN","cases","a2",-0.308857422340586,0.272093171167355,-0.842160037828601,0.224445193147429,NA
"Kenya","KEN","cases","b2",0.219667064518793,0.270115197559398,-0.309758722697627,0.749092851735213,NA
"Liberia","LBR","precipitation","a1",-0.481846183554163,0.0369217579802209,-0.554212829195396,-0.40947953791293,NA
"Liberia","LBR","precipitation","b1",-0.272080979984576,0.0375548113336768,-0.345688410198582,-0.198473549770569,NA
"Liberia","LBR","precipitation","a2",-0.193278955239861,0.0369596385173465,-0.26571984673386,-0.120838063745862,NA
"Liberia","LBR","precipitation","b2",-0.186933427485754,0.0375162089939797,-0.260465197113955,-0.113401657857554,NA
"Liberia","LBR","cases","a1",-0.75025918838877,1.44429607469555,-3.58107949479206,2.08056111801452,"Ghana"
"Liberia","LBR","cases","b1",-0.364341922090363,1.06146386507252,-2.4448110976325,1.71612725345178,"Ghana"
"Liberia","LBR","cases","a2",1.49111724862436,1.31894357254482,-1.09401215356349,4.07624665081221,"Ghana"
"Liberia","LBR","cases","b2",-1.01367793280009,0.759607581736852,-2.50250879300432,0.475152927404134,"Ghana"
"Mali","MLI","precipitation","a1",-1.29261840991713,0.0391978663263224,-1.36944622791672,-1.21579059191754,NA
"Mali","MLI","precipitation","b1",-0.978090137367078,0.0398699452373293,-1.05623523003224,-0.899945044701912,NA
"Mali","MLI","precipitation","a2",0.107504626517178,0.0392380816832043,0.0305979864180977,0.184411266616258,NA
"Mali","MLI","precipitation","b2",0.820664294988041,0.0398289635544365,0.742599526421346,0.898729063554736,NA
"Mali","MLI","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Mali","MLI","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Mali","MLI","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Mali","MLI","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Mozambique","MOZ","precipitation","a1",1.13627422187568,0.0548796655931173,1.02871007731317,1.24383836643819,NA
"Mozambique","MOZ","precipitation","b1",0.555334278237969,0.055820621638973,0.445925859825582,0.664742696650356,NA
"Mozambique","MOZ","precipitation","a2",0.366774092093671,0.0549359702533944,0.259099590397018,0.474448593790324,NA
"Mozambique","MOZ","precipitation","b2",0.403332831445681,0.0557632439216057,0.294036873359334,0.512628789532028,NA
"Mozambique","MOZ","cases","a1",0.328000806528203,0.232770806403612,-0.128229974022876,0.784231587079282,NA
"Mozambique","MOZ","cases","b1",1.22510983176487,0.236734395820575,0.761110415956547,1.6891092475732,NA
"Mozambique","MOZ","cases","a2",-0.720845746579556,0.233203722491407,-1.17792504266271,-0.263766450496399,NA
"Mozambique","MOZ","cases","b2",0.110370514980045,0.236304457759781,-0.352786222229125,0.573527252189215,NA
"Mauritania","MRT","precipitation","a1",-0.933340313304093,0.0855853593600732,-1.10108761764984,-0.765593008958349,NA
"Mauritania","MRT","precipitation","b1",-1.03553015559311,0.0870527896743166,-1.20615362335477,-0.864906687831445,NA
"Mauritania","MRT","precipitation","a2",-0.143272235937528,0.0856731668323753,-0.311191642928984,0.0246471710539272,NA
"Mauritania","MRT","precipitation","b2",1.00768816984175,0.08696330964672,0.837240082934174,1.17813625674932,NA
"Mauritania","MRT","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Mauritania","MRT","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Mauritania","MRT","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Mauritania","MRT","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Malawi","MWI","precipitation","a1",1.23667650992102,0.0589468380833459,1.12114070727767,1.35221231256438,NA
"Malawi","MWI","precipitation","b1",0.657366555423468,0.059957529135366,0.539849798318151,0.774883312528785,NA
"Malawi","MWI","precipitation","a2",0.388632433402977,0.0590073159612191,0.272978094118987,0.504286772686966,NA
"Malawi","MWI","precipitation","b2",0.527112189854168,0.0598958994603968,0.409716226911791,0.644508152796546,NA
"Malawi","MWI","cases","a1",1.22185034857632,0.324738732087261,0.585362433685285,1.85833826346735,NA
"Malawi","MWI","cases","b1",1.18021445466875,0.330268340093382,0.532888508085717,1.82754040125177,NA
"Malawi","MWI","cases","a2",0.146592627657262,0.325342690698261,-0.49107904611133,0.784264301425854,NA
"Malawi","MWI","cases","b2",1.25447072004246,0.329668540470834,0.608320380719624,1.90062105936529,NA
"Namibia","NAM","precipitation","a1",1.02861380479335,0.0720916658476394,0.887314139731974,1.16991346985472,NA
"Namibia","NAM","precipitation","b1",0.829463329568581,0.0733277354267336,0.685740968132183,0.973185691004979,NA
"Namibia","NAM","precipitation","a2",-0.100266287775663,0.0721656285372592,-0.241710919708691,0.0411783441573647,NA
"Namibia","NAM","precipitation","b2",0.462258511922754,0.0732523632374643,0.318683879977324,0.605833143868184,NA
"Namibia","NAM","cases","a1",1.47889832694851,0.323507980444115,0.844822685278041,2.11297396861897,"Zambia"
"Namibia","NAM","cases","b1",0.756413365598124,0.323507984013757,0.122337716931162,1.39048901426509,"Zambia"
"Namibia","NAM","cases","a2",0.781383881484473,0.323507983612165,0.14730823360463,1.41545952936432,"Zambia"
"Namibia","NAM","cases","b2",0.876344413348912,0.323507982046179,0.242268768538401,1.51042005815942,"Zambia"
"Niger","NER","precipitation","a1",-1.44532891889052,0.0789157371540145,-1.60000376371239,-1.29065407406865,NA
"Niger","NER","precipitation","b1",-0.921340115471914,0.0802688114340143,-1.07866698588258,-0.764013245061246,NA
"Niger","NER","precipitation","a2",0.256865311217497,0.0789967029492457,0.102031773436976,0.411698848998019,NA
"Niger","NER","precipitation","b2",0.931579114460469,0.0801863041897177,0.774413958248622,1.08874427067232,NA
"Niger","NER","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,NA
"Niger","NER","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,NA
"Niger","NER","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,NA
"Niger","NER","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,NA
"Nigeria","NGA","precipitation","a1",-0.899249442877066,0.0256489951232447,-0.949521473318626,-0.848977412435507,NA
"Nigeria","NGA","precipitation","b1",-0.533807773803098,0.0260887676706461,-0.584941758437564,-0.482673789168632,NA
"Nigeria","NGA","precipitation","a2",-0.181754113069042,0.0256753103647627,-0.232077721383977,-0.131430504754107,NA
"Nigeria","NGA","precipitation","b2",0.110820025130275,0.0260619514352896,0.059738600317107,0.161901449943442,NA
"Nigeria","NGA","cases","a1",-0.194498302924554,0.191672825425485,-0.570177040758505,0.181180434909396,NA
"Nigeria","NGA","cases","b1",-0.927546844111147,0.189115576867361,-1.29821337477118,-0.55688031345112,NA
"Nigeria","NGA","cases","a2",-0.313593766717149,0.190606296588289,-0.687182108030195,0.0599945745958966,NA
"Nigeria","NGA","cases","b2",0.131240255155417,0.19014923802592,-0.241452251375387,0.503932761686221,NA
"Rwanda","RWA","precipitation","a1",0.654945789376803,0.0441921321919027,0.568329210280674,0.741562368472932,NA
"Rwanda","RWA","precipitation","b1",0.245121661452551,0.044949841925175,0.157019971279208,0.333223351625894,NA
"Rwanda","RWA","precipitation","a2",-0.393260853400997,0.0442374715803593,-0.479966297698501,-0.306555409103493,NA
"Rwanda","RWA","precipitation","b2",-0.478653819164038,0.0449036383955784,-0.566664950419372,-0.390642687908705,NA
"Rwanda","RWA","cases","a1",-0.414630648340825,0.13501996325552,-0.679269776321644,-0.149991520360006,"Burundi"
"Rwanda","RWA","cases","b1",-0.0840034170859164,0.136250774932116,-0.351054935952864,0.183048101781031,"Burundi"
"Rwanda","RWA","cases","a2",-0.277916625895064,0.135074382208842,-0.542662415024394,-0.0131708367657327,"Burundi"
"Rwanda","RWA","cases","b2",-0.256767335497373,0.13619682422094,-0.523713110970416,0.0101784399756691,"Burundi"
"Senegal","SEN","precipitation","a1",-1.05091676621999,0.0655662844319433,-1.1794266837066,-0.922406848733379,NA
"Senegal","SEN","precipitation","b1",-1.35386428326262,0.0666904710200601,-1.48457760646193,-1.2231509600633,NA
"Senegal","SEN","precipitation","a2",-0.301492746821568,0.0656335528866602,-0.430134510479422,-0.172850983163714,NA
"Senegal","SEN","precipitation","b2",1.01514773713071,0.0666219209336301,0.884568772100796,1.14572670216063,NA
"Senegal","SEN","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Senegal","SEN","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Senegal","SEN","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Senegal","SEN","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Sierra Leone","SLE","precipitation","a1",-0.860137517715656,0.0415635895841662,-0.941602153300621,-0.77867288213069,NA
"Sierra Leone","SLE","precipitation","b1",-0.727691609417257,0.0422762305674675,-0.810553021329493,-0.644830197505021,NA
"Sierra Leone","SLE","precipitation","a2",-0.103070721547099,0.0416062318118636,-0.184618935898351,-0.0215225071958458,NA
"Sierra Leone","SLE","precipitation","b2",0.113914358460878,0.0422327754365054,0.0311381186053273,0.196690598316428,NA
"Sierra Leone","SLE","cases","a1",-0.194498302924554,0.191672825425485,-0.570177040758505,0.181180434909396,"Nigeria"
"Sierra Leone","SLE","cases","b1",-0.927546844111147,0.189115576867361,-1.29821337477118,-0.55688031345112,"Nigeria"
"Sierra Leone","SLE","cases","a2",-0.313593766717149,0.190606296588289,-0.687182108030195,0.0599945745958966,"Nigeria"
"Sierra Leone","SLE","cases","b2",0.131240255155417,0.19014923802592,-0.241452251375387,0.503932761686221,"Nigeria"
"Somalia","SOM","precipitation","a1",0.0586766306897885,0.0520754792368637,-0.0433913086144644,0.160744569994041,NA
"Somalia","SOM","precipitation","b1",0.0159156086623203,0.0529683591500038,-0.0879023752716872,0.119733592596328,NA
